13_BKO Old Style
151.37
151.86
151.86
151.86
151.86
152.34
151.86
152.34
151.86
152.34
152.34
152.34
151.86
151.37
151.86
151.86
151.86
151.37
151.37
151.37
151.86
151.86
152.34
152.34
152.34
151.86
151.86
151.86
151.86
152.34
151.86
151.86
151.86
151.86
151.37
151.37
151.37
151.86
151.86
152.34
151.86
151.37
151.86
152.34
152.34
151.86
151.86
152.34
151.86
151.86
152.34
151.37
151.86
151.86
151.86
151.86
152.34
151.86
152.34
151.86
151.86
152.34
151.86
151.37
151.86
151.37
152.34
151.37
152.34
152.34
151.86
151.86
151.86
152.34
152.34
151.86
152.34
151.86
151.86
152.34
151.86
151.37
151.86
151.37
151.86
151.86
151.37
151.86
151.86
151.86
152.34
151.86
151.86
152.34
151.86
151.37
152.34
151.86
151.86
151.37
151.37
151.86
151.86
151.86
151.37
151.86
151.86
151.86
152.34
151.37
152.34
151.86
151.37
151.86
151.86
151.37
151.86
151.37
151.86
151.37
151.86
151.86
151.86
152.34
152.34
152.34
152.34
151.86
152.34
151.37
151.86
151.37
151.37
151.37
151.37
151.37
151.86
152.34
152.34
152.34
151.86
151.86
152.34
152.34
151.86
152.34
152.34
151.86
151.86
151.37
151.37
151.86
151.37
151.86
151.86
152.34
152.34
152.34
151.86
151.86
151.86
151.86
151.37
151.86
151.86
151.37
151.86
151.86
151.37
151.86
151.86
151.86
151.37
151.86
152.34
151.86
151.86
151.37
151.86
152.34
151.37
151.37
151.37
151.86
151.86
119.63
106.93
96.19
84.47
81.05
83.5
84.96
86.91
89.36
91.8
93.26
96.19
98.14
99.61
101.56
103.03
104.49
105.47
106.93
108.4
108.89
109.86
110.84
111.82
112.79
113.28
113.77
114.26
114.75
116.21
116.7
117.19
117.68
118.16
119.14
119.63
120.12
120.61
121.58
122.07
122.07
123.54
124.51
125.0
125.98
126.95
127.44
128.42
129.39
129.88
130.86
132.32
132.81
133.3
134.77
135.25
136.72
137.21
138.18
139.16
139.65
139.65
141.11
142.09
142.09
143.07
143.55
145.02
145.51
145.51
146.97
146.97
148.44
148.44
148.93
148.93
149.9
150.88
151.37
151.86
151.86
151.86
152.34
152.83
153.81
154.3
154.79
154.79
155.76
156.25
157.23
157.71
157.71
158.2
158.2
158.2
158.2
158.69
159.18
159.67
159.67
160.16
160.16
160.16
160.64
161.13
161.62
161.13
161.62
161.62
161.62
162.11
162.11
162.6
162.11
163.09
163.09
163.09
163.09
163.57
163.09
163.57
164.06
164.55
163.57
164.55
164.55
164.55
164.55
165.04
164.55
164.55
164.55
165.04
165.04
165.04
165.04
165.04
165.53
165.53
165.53
165.53
166.02
165.53
165.53
165.53
165.53
166.02
165.53
165.04
165.53
165.53
166.02
166.5
166.02
166.02
166.5
166.02
166.5
166.99
166.5
166.02
166.02
166.02
166.5
166.02
166.02
166.02
166.02
166.02
166.02
166.99
166.5
166.99
166.99
166.5
166.5
166.5
166.5
166.02
166.02
166.02
166.02
165.53
166.5
166.5
166.02
166.02
166.5
166.99
166.02
166.99
166.5
166.02
166.02
166.02
166.02
166.5
166.02
166.02
166.02
166.02
166.02
166.02
166.02
166.02
166.99
166.02
166.02
166.02
166.02
166.02
166.02
166.02
166.02
165.53
165.53
165.53
166.02
165.53
165.53
165.53
165.53
165.53
166.02
166.02
165.53
165.53
165.53
165.53
165.04
165.04
165.04
165.04
165.53
165.53
165.04
165.04
165.53
165.53
165.53
165.53
165.53
165.04
165.04
165.53
165.04
165.04
165.04
165.04
165.04
165.04
165.53
165.04
165.53
165.04
165.04
165.04
165.04
165.04
165.04
165.04
165.04
165.04
164.55
165.04
165.04
165.04
165.04
165.04
165.04
165.04
164.55
164.55
164.55
164.55
165.04
164.55
164.06
164.06
163.57
164.06
163.09
163.09
163.57
163.09
163.57
163.09
163.09
163.09
163.09
163.09
163.09
159.67
159.67
159.67
159.67
159.18
159.18
159.67
159.67
159.67
159.67
159.18
159.67
159.67
159.18
159.18
159.18
159.18
159.18
159.18
159.18
158.69
159.18
159.18
159.18
158.69
159.18
159.18
159.18
158.69
158.69
159.18
158.69
159.18
158.69
158.2
158.2
158.2
158.2
158.2
158.69
158.2
158.69
158.2
158.2
158.2
158.2
158.2
158.2
158.69
158.2
157.71
158.2
157.71
157.71
158.2
157.71
158.2
157.71
157.71
158.2
157.71
158.2
158.2
158.2
157.71
157.71
157.71
157.71
157.71
157.71
157.71
157.71
158.2
157.71
157.71
157.71
158.2
158.2
157.71
157.71
157.71
157.23
157.71
157.71
157.71
157.23
157.71
157.71
157.71
157.71
157.71
157.71
157.71
157.23
157.71
157.71
157.71
157.71
157.71
157.23
157.23
157.71
157.23
157.71
157.23
157.71
157.71
157.71
157.71
157.71
157.71
157.23
157.23
157.71
157.23
157.23
157.23
157.23
157.23
157.23
156.25
157.23
157.23
157.23
156.25
157.23
157.71
157.23
157.23
157.71
157.23
157.23
157.23
157.23
157.23
157.23
157.23
156.25
156.25
157.23
157.23
157.71
157.23
157.23
157.23
157.23
157.23
157.23
157.23
156.25
156.25
156.25
156.25
156.25
157.23
156.25
156.25
157.23
157.23
157.23
157.23
157.23
157.23
157.23
157.23
156.25
157.23
156.25
157.23
157.23
157.23
156.25
157.23
156.25
157.23
157.23
157.23
156.25
157.23
157.23
157.23
156.25
155.76
156.25
156.25
156.25
157.23
156.25
155.76
156.25
156.25
157.23
157.23
156.25
156.25
157.23
156.25
157.23
157.23
156.25
157.23
155.76
156.25
156.25
156.25
156.25
156.25
157.23
156.25
156.25
156.25
157.23
157.23
157.23
156.25
157.23
157.23
156.25
156.25
156.25
156.25
156.25
156.25
156.25
156.25
157.23
157.23
156.25
156.25
157.23
156.25
156.25
157.23
156.25
156.25
156.25
156.25
156.25
156.25
156.25
156.25
156.25
156.25
156.25
156.25
156.25
156.25
157.23
156.25
157.23
155.76
156.25
156.25
156.25
156.25
156.25
156.25
157.23
156.25
156.25
157.23
156.25
156.25
156.25
156.25
155.76
156.25
156.25
156.25
155.27
155.76
155.76
156.25
156.25
155.76
156.25
156.25
156.25
156.25
156.25
156.25
155.76
155.76
156.25
156.25
155.76
155.27
156.25
155.76
155.76
156.25
156.25
156.25
155.76
156.25
156.25
156.25
156.25
155.76
155.76
156.25
156.25
155.76
155.76
155.76
155.76
156.25
156.25
155.76
155.76
155.76
156.25
156.25
155.76
155.76
156.25
156.25
156.25
156.25
155.76
156.25
155.76
155.76
155.76
155.76
156.25
156.25
156.25
156.25
155.76
156.25
155.76
155.27
155.76
155.76
156.25
155.27
155.76
155.76
155.76
155.76
156.25
156.25
155.76
155.76
155.76
156.25
155.27
155.76
155.76
155.76
155.76
155.76
155.27
155.27
128.91
112.79
96.68
84.96
80.57
78.61
75.68
83.01
89.84
97.66
105.47
112.79
119.63
125.49
130.86
136.72
142.09
145.51
148.44
150.88
149.9
149.41
149.9
151.37
151.37
151.37
151.37
151.86
151.86
152.34
151.37
152.34
152.34
152.83
153.32
152.83
153.32
153.81
153.81
154.79
154.79
155.27
155.76
157.23
157.23
157.71
158.69
159.18
159.67
160.16
161.13
161.62
162.11
163.09
163.57
164.06
165.04
164.55
165.53
165.53
166.5
166.99
167.48
167.48
168.46
168.46
168.46
168.95
169.92
170.41
170.41
170.9
170.9
171.88
172.36
172.36
172.85
172.85
172.85
173.34
173.34
173.83
173.83
174.8
174.8
174.8
175.29
175.29
175.29
175.29
176.76
176.76
176.76
176.27
176.76
176.76
176.76
176.76
177.25
177.25
177.25
177.25
178.22
178.71
178.22
178.71
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.69
179.69
180.66
180.66
180.66
180.66
180.66
180.66
180.66
181.15
180.66
181.15
180.66
180.66
180.66
180.66
181.15
181.15
181.15
180.66
181.15
181.15
181.15
181.15
181.15
181.15
181.15
180.66
180.66
180.66
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
181.15
180.66
181.15
181.15
181.15
181.15
181.15
180.66
181.15
181.15
180.66
181.15
181.15
181.15
181.15
181.15
180.66
180.66
180.66
181.15
180.66
181.15
181.15
181.15
181.15
181.15
181.15
181.15
180.66
181.15
180.66
181.15
181.15
180.66
180.66
180.66
180.66
180.66
180.66
180.66
181.15
180.66
180.18
180.66
180.18
180.18
180.66
180.18
179.69
180.18
180.66
179.69
180.66
179.69
180.18
180.66
180.18
180.18
180.66
180.18
180.18
180.18
180.18
179.69
179.69
179.69
179.2
179.69
179.69
179.69
179.69
179.69
179.69
179.69
179.69
179.69
179.69
180.18
179.69
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.69
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
179.2
178.71
179.2
178.71
178.71
179.2
179.2
178.71
179.2
178.71
178.22
178.71
178.22
178.71
177.25
177.25
178.22
177.25
177.25
177.25
176.76
177.25
176.76
177.25
176.76
176.27
176.27
176.27
176.27
176.27
176.27
175.78
176.27
175.78
175.78
175.78
175.29
175.29
175.78
175.29
175.29
175.29
175.29
175.29
174.8
174.8
174.8
174.8
174.32
174.8
175.29
174.8
174.32
174.8
174.8
174.32
174.32
173.83
173.83
174.32
173.83
173.83
173.83
173.34
173.34
173.34
173.34
173.83
173.83
173.83
173.34
173.34
173.34
173.34
173.83
173.34
173.34
172.85
173.34
172.85
172.85
172.85
172.85
172.85
172.85
173.34
172.85
172.85
172.85
172.85
172.85
172.85
172.85
172.85
172.36
172.36
172.85
172.36
172.36
172.36
172.36
172.36
172.36
172.85
172.36
172.85
172.36
172.36
171.88
171.88
171.88
171.88
172.36
171.88
172.36
171.88
172.36
172.36
171.88
172.36
172.36
172.36
171.88
171.88
171.88
171.88
171.88
171.39
171.39
171.39
171.39
171.88
171.88
172.36
171.39
171.39
171.39
171.88
171.88
171.39
171.39
171.39
171.39
171.39
171.39
170.9
171.39
171.39
171.39
171.39
171.39
171.39
171.39
171.88
171.39
171.88
171.39
171.88
171.39
171.39
170.9
170.9
170.9
171.39
170.9
170.9
170.9
170.9
171.39
171.39
170.9
171.39
170.9
171.39
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
171.39
171.39
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.41
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.9
170.41
170.9
170.9
170.9
170.9
170.9
170.9
171.39
170.9
170.41
170.9
170.41
169.92
170.9
170.41
170.9
170.9
170.9
170.41
170.9
170.9
170.9
170.9
170.41
170.9
170.9
170.9
170.41
170.9
170.9
170.41
170.41
170.41
170.41
170.9
170.9
170.9
170.9
170.9
170.41
170.41
170.9
170.9
170.9
169.92
170.9
170.41
170.41
170.41
170.9
170.9
170.9
169.92
169.92
169.92
169.92
170.41
170.9
170.41
170.9
169.92
170.41
170.41
170.41
169.92
170.41
170.41
169.92
170.41
170.41
170.41
170.41
169.92
169.92
169.92
170.41
170.41
170.41
170.41
169.92
170.41
170.41
169.92
170.41
170.41
169.92
170.9
170.41
170.41
170.9
170.9
170.41
170.41
170.9
169.92
170.9
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
170.41
170.9
169.92
169.92
170.41
170.9
170.9
169.92
169.92
169.92
170.41
169.92
169.92
169.92
169.92
170.41
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
170.41
169.92
170.41
169.92
170.41
169.92
169.92
169.43
169.92
169.43
169.92
170.41
169.92
169.92
170.41
169.92
169.92
169.92
169.92
170.41
169.92
169.92
169.92
169.92
169.92
169.43
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.43
169.43
169.92
169.92
169.92
169.43
169.92
169.92
169.92
169.92
169.92
169.92
169.43
169.92
169.43
169.92
169.92
169.92
169.92
169.43
169.43
169.43
169.43
169.92
169.43
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.43
169.92
169.43
169.43
169.43
169.43
169.43
169.43
169.92
169.43
169.92
169.92
169.92
169.43
169.92
169.43
169.92
169.92
169.43
169.43
169.43
169.92
169.92
169.92
169.92
169.43
169.92
169.92
169.92
169.43
169.92
169.43
169.92
169.92
169.43
169.43
169.92
169.43
169.43
169.43
169.43
169.92
169.43
169.92
169.92
169.92
169.92
169.92
169.92
169.43
169.43
169.43
169.43
169.43
169.43
169.43
169.92
169.43
169.92
169.92
169.92
169.43
169.92
169.92
169.43
169.92
169.43
169.43
169.43
169.43
169.43
169.43
168.95
169.43
169.92
169.43
168.95
169.92
169.43
169.43
169.92
169.43
169.92
169.92
169.43
169.43
169.92
169.43
169.43
169.92
169.92
169.92
169.92
169.92
169.43
169.92
169.92
169.43
169.43
169.43
169.43
169.43
169.92
169.43
169.43
169.92
169.92
169.43
169.92
169.92
169.43
169.43
169.43
169.43
169.92
169.92
169.43
169.43
169.43
169.43
169.43
169.43
169.92
169.43
169.43
169.92
169.43
169.92
169.92
169.43
169.92
169.43
169.43
169.43
168.95
169.43
169.43
169.43
169.43
169.43
168.95
168.95
169.92
169.92
169.92
169.43
169.92
169.43
169.43
169.43
169.43
169.43
169.43
169.43
168.95
168.95
169.43
169.43
169.92
169.92
169.92
169.92
169.92
169.92
169.92
169.43
169.43
169.43
169.43
169.43
168.95
168.95
169.43
169.92
169.43
169.92
169.92
169.92
169.92
169.43
169.92
169.43
169.43
169.43
169.43
169.43
168.95
168.95
168.95
169.43
169.43
169.43
169.43
169.92
169.43
168.95
169.92
169.43
169.43
169.43
169.43
169.43
169.43
169.43
169.92
169.43
169.43
169.43
169.43
169.43
169.43
169.43
169.43
169.43
169.43
168.95
169.43
169.43
169.43
169.43
168.95
168.95
168.95
168.95
169.43
169.92
169.43
169.43
168.95
169.92
168.95
169.43
169.43
169.43
169.43
169.43
169.43
168.95
169.43
168.95
168.95
169.92
169.92
169.43
169.43
169.43
169.92
169.92
169.43
169.43
169.43
168.95
169.43
169.43
169.43
169.43
169.43
169.43
169.43
169.43
169.92
169.92
169.43
169.43
169.43
169.43
169.43
169.43
168.95
168.95
168.95
168.95
169.43
169.43
169.43
169.43
169.43
169.43
169.43
140.63
122.07
106.93
98.63
101.07
104.98
98.14
97.17
102.05
103.03
101.56
104.0
106.93
106.93
106.93
109.38
109.86
109.86
110.35
111.33
112.3
111.82
111.82
113.28
113.77
113.77
114.26
114.75
114.75
116.21
116.21
116.7
117.19
117.19
117.68
117.68
118.16
118.65
118.16
119.14
119.63
119.63
119.63
120.61
121.09
121.58
121.58
122.07
122.07
123.05
123.54
124.02
124.51
125.0
125.49
125.49
125.98
126.95
127.44
127.44
128.42
128.42
129.39
129.88
129.88
130.86
131.35
131.84
132.81
132.81
133.3
134.28
134.77
136.23
135.25
137.21
137.21
138.18
138.18
138.67
139.16
140.14
140.63
141.11
141.6
142.09
142.58
143.55
143.55
143.55
144.53
144.53
145.02
145.51
146.0
146.48
146.97
147.46
147.95
148.44
148.93
149.41
149.41
149.9
149.9
150.39
150.88
151.37
151.37
152.34
152.34
152.83
153.32
153.32
154.3
154.3
154.79
154.79
155.27
156.25
155.76
157.23
157.23
157.23
157.71
157.71
157.71
158.2
159.18
159.18
159.67
160.16
160.16
160.16
160.64
161.13
160.64
161.13
161.13
161.62
162.11
161.62
162.11
162.6
162.6
162.6
163.09
163.09
163.57
163.57
163.57
164.06
164.06
164.55
164.55
165.04
165.04
165.04
165.04
165.53
166.02
166.02
166.5
166.5
166.99
166.99
166.99
166.99
167.48
166.99
167.48
167.48
167.48
167.48
167.97
167.97
168.46
168.95
168.95
168.46
168.95
168.95
168.95
168.95
169.43
168.95
169.92
169.92
169.43
169.92
169.92
169.92
169.92
170.41
170.9
170.41
170.41
170.9
170.9
171.39
170.9
170.9
171.39
170.9
171.39
170.9
171.39
171.39
171.39
171.39
171.39
171.88
171.88
171.88
171.88
172.36
172.36
172.36
172.36
171.88
172.36
171.88
171.88
171.88
172.36
171.88
172.36
172.85
172.36
172.85
172.85
173.34
173.34
172.85
173.34
172.85
172.85
173.34
173.34
172.85
173.34
172.85
173.34
172.85
173.34
173.34
173.34
173.34
173.34
173.34
173.34
173.34
173.34
173.34
173.34
172.85
173.34
173.34
173.34
173.34
173.34
173.34
173.34
173.34
173.83
173.83
173.83
173.34
173.83
173.34
173.34
173.34
173.83
172.85
173.34
173.34
172.85
173.34
173.34
173.34
173.34
173.34
173.34
173.34
172.85
172.36
172.85
172.85
172.36
171.88
171.88
171.39
170.9
170.9
128.91
111.82
104.49
105.47
102.05
103.52
106.93
103.52
104.49
108.89
109.86
108.4
108.89
112.3
112.3
111.33
112.79
113.77
114.75
114.75
114.75
116.7
117.19
117.19
117.19
118.16
118.65
119.14
119.14
119.63
120.12
120.61
120.12
121.09
121.58
122.07
123.05
123.05
123.54
124.02
124.51
125.49
125.49
125.98
125.98
126.95
127.44
127.93
128.91
129.39
129.88
131.35
131.84
132.81
133.3
133.79
134.77
135.25
136.72
137.21
137.7
138.67
139.16
139.65
140.63
141.6
141.6
143.07
143.55
143.55
144.53
145.02
146.0
146.48
146.97
147.46
147.95
148.93
148.93
149.41
149.9
150.88
151.37
151.86
152.34
152.83
153.32
153.81
154.3
154.79
154.79
155.76
155.76
156.25
157.23
157.71
158.2
158.2
158.69
159.67
159.67
160.16
160.16
160.64
161.13
161.13
161.13
161.62
162.11
162.11
163.09
163.09
163.09
163.57
163.57
164.06
164.55
165.04
165.04
165.04
165.53
165.04
166.02
166.02
166.99
166.5
166.99
166.99
166.99
166.99
167.48
167.48
167.48
167.97
167.97
168.46
168.95
168.95
168.95
168.95
168.95
169.43
169.43
169.43
169.92
169.43
169.92
169.92
170.9
169.92
170.9
170.9
170.9
170.9
170.9
171.39
171.39
171.39
171.39
171.39
171.39
171.88
171.88
171.39
171.39
172.36
172.36
171.88
172.85
172.85
172.85
172.85
172.85
172.85
172.85
172.85
172.36
172.85
172.85
172.85
173.34
172.85
173.34
173.34
173.34
173.34
173.34
173.83
173.34
173.83
173.34
173.83
173.34
173.34
173.83
173.83
173.83
173.34
173.34
173.83
173.83
173.83
174.8
173.83
174.32
173.83
173.83
174.32
173.83
173.83
173.83
173.83
174.32
173.34
174.32
173.83
173.83
173.83
174.32
174.32
174.32
174.32
173.83
174.8
174.32
174.32
174.32
174.32
174.32
174.8
174.32
174.32
174.32
174.8
174.8
174.32
173.83
174.8
174.8
174.8
174.8
174.8
174.8
174.8
174.32
174.8
173.83
174.32
174.32
174.32
174.8
174.32
174.8
174.8
174.8
174.8
174.8
174.32
174.32
174.32
173.83
174.32
173.83
174.32
173.83
173.83
174.32
173.83
173.34
173.83
173.83
173.83
174.8
174.32
173.83
173.83
173.83
173.83
173.34
173.34
173.34
173.34
173.34
172.85
172.85
173.34
172.85
172.85
172.36
172.36
171.88
171.88
165.04
132.32
103.52
95.7
101.07
99.12
98.14
104.98
106.45
104.49
104.98
108.89
108.89
107.42
109.38
111.33
111.33
110.84
111.82
112.79
113.28
112.79
113.77
114.75
114.75
115.72
116.21
116.7
117.19
117.68
117.68
118.65
118.65
119.14
119.14
119.63
120.61
120.61
121.09
121.58
122.07
122.07
123.05
124.02
125.0
125.0
125.98
126.95
126.95
127.93
128.91
129.39
129.88
129.88
131.35
131.84
132.81
133.3
134.28
135.25
136.23
137.21
137.7
138.18
139.16
139.65
140.63
141.11
142.09
142.09
142.58
143.55
144.04
144.53
145.02
146.0
146.48
146.97
147.95
148.44
148.93
149.9
149.9
150.39
150.88
150.88
151.86
